,index,menu_id,place,occasion,date,location,page_count,dish_count,dish_name,dish_id,menu_item_id,menu_page_id,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,price_x,high_price,tokenized_desc,no_stopwords,pos_desc,desc_len,desc_all_len,cleaned_text,clean_text,decade,avg_price_at_restaurant
148,1051029,29450,,,1953-11-20,Publick House,7,71,"fruit juices wtih sherbet, fricasse of chicken in casserold, new green peas, hearts of lettuce, dessert and beverage",293721.0,745795,56425,1,1,1953,1953,0.0,0.0,2.25,,"['fruit', 'juices', 'wtih', 'sherbet,', 'fricasse', 'of', 'chicken', 'in', 'casserold,', 'new', 'green', 'peas,', 'hearts', 'of', 'lettuce,', 'dessert', 'and', 'beverage']","['fruit', 'juices', 'wtih', 'sherbet,', 'fricasse', 'chicken', 'casserold,', 'new', 'green', 'peas,', 'hearts', 'lettuce,', 'dessert', 'beverage']","[('fruit', 'NN'), ('juices', 'NNS'), ('wtih', 'VBP'), ('sherbet,', 'JJ'), ('fricasse', 'NN'), ('chicken', 'NN'), ('casserold,', 'VBP'), ('new', 'JJ'), ('green', 'JJ'), ('peas,', 'NN'), ('hearts', 'NNS'), ('lettuce,', 'VBP'), ('dessert', 'JJ'), ('beverage', 'NN')]",14.0,18.0,"'fruit', 'juices', 'wtih', 'sherbet,', 'fricasse', 'chicken', 'casserold,', 'new', 'green', 'peas,', 'hearts', 'lettuce,', 'dessert', 'beverage'",fruit juices wtih sherbet fricasse chicken casserold new green peas hearts lettuce dessert beverage,1950,2.375
149,1051030,29450,,,1953-11-20,Publick House,7,71,"cup of new england clam chowder, broiled halibut steak with lemon butter, buttered wax beans, tossed green salad, french fried potato, dessert and beverage",293723.0,745797,56425,1,1,1953,1953,2.5,2.5,2.5,,"['cup', 'of', 'new', 'england', 'clam', 'chowder,', 'broiled', 'halibut', 'steak', 'with', 'lemon', 'butter,', 'buttered', 'wax', 'beans,', 'tossed', 'green', 'salad,', 'french', 'fried', 'potato,', 'dessert', 'and', 'beverage']","['cup', 'new', 'england', 'clam', 'chowder,', 'broiled', 'halibut', 'steak', 'lemon', 'butter,', 'buttered', 'wax', 'beans,', 'tossed', 'green', 'salad,', 'french', 'fried', 'potato,', 'dessert', 'beverage']","[('cup', 'JJ'), ('new', 'JJ'), ('england', 'NN'), ('clam', 'NN'), ('chowder,', 'NN'), ('broiled', 'VBD'), ('halibut', 'JJ'), ('steak', 'NN'), ('lemon', 'NN'), ('butter,', 'NN'), ('buttered', 'VBD'), ('wax', 'JJ'), ('beans,', 'NN'), ('tossed', 'VBD'), ('green', 'JJ'), ('salad,', 'NN'), ('french', 'JJ'), ('fried', 'VBN'), ('potato,', 'NN'), ('dessert', 'NN'), ('beverage', 'NN')]",21.0,24.0,"'cup', 'new', 'england', 'clam', 'chowder,', 'broiled', 'halibut', 'steak', 'lemon', 'butter,', 'buttered', 'wax', 'beans,', 'tossed', 'green', 'salad,', 'french', 'fried', 'potato,', 'dessert', 'beverage'",cup new england clam chowder broiled halibut steak lemon butter buttered wax beans tossed green salad french fried potato dessert beverage,1950,2.375
150,1059070,29607,,,1955-01-01,Meat 'N Taters,4,20,"shrimps, pigs, chicken crazy mixed up basket; french fried onions, french fried 'taters, tossed salad, dessert, beverage",299239.0,752976,56966,1,1,1955,1955,0.99,0.99,0.99,,"['shrimps,', 'pigs,', 'chicken', 'crazy', 'mixed', 'up', 'basket;', 'french', 'fried', 'onions,', 'french', 'fried', ""'taters,"", 'tossed', 'salad,', 'dessert,', 'beverage']","['shrimps,', 'pigs,', 'chicken', 'crazy', 'mixed', 'basket;', 'french', 'fried', 'onions,', 'french', 'fried', ""'taters,"", 'tossed', 'salad,', 'dessert,', 'beverage']","[('shrimps,', 'NN'), ('pigs,', 'NN'), ('chicken', 'NN'), ('crazy', 'NN'), ('mixed', 'JJ'), ('basket;', 'NN'), ('french', 'JJ'), ('fried', 'VBN'), ('onions,', 'JJ'), ('french', 'JJ'), ('fried', 'VBN'), (""'taters,"", 'POS'), ('tossed', 'JJ'), ('salad,', 'NN'), ('dessert,', 'NN'), ('beverage', 'NN')]",16.0,17.0,"'shrimps,', 'pigs,', 'chicken', 'crazy', 'mixed', 'basket;', 'french', 'fried', 'onions,', 'french', 'fried', ''taters,', 'tossed', 'salad,', 'dessert,', 'beverage'",shrimps pigs chicken crazy mixed basket french fried onions french fried taters tossed salad dessert beverage,1950,0.99
151,1059565,29615,,,1955-01-04,The William Pitt,3,34,"roast loin of pork - apple fritter, assorted vegetables, salad",297545.0,754797,56991,1,1,1955,1955,1.75,1.75,1.75,,"['roast', 'loin', 'of', 'pork', '-', 'apple', 'fritter,', 'assorted', 'vegetables,', 'salad']","['roast', 'loin', 'pork', '-', 'apple', 'fritter,', 'assorted', 'vegetables,', 'salad']","[('roast', 'NN'), ('loin', 'NN'), ('pork', 'NN'), ('-', ':'), ('apple', 'NN'), ('fritter,', 'NN'), ('assorted', 'VBD'), ('vegetables,', 'NN'), ('salad', 'NN')]",9.0,10.0,"'roast', 'loin', 'pork', '-', 'apple', 'fritter,', 'assorted', 'vegetables,', 'salad'",roast loin pork  apple fritter assorted vegetables salad,1950,1.75
152,1060228,29627,,,1955-04-06,The Red Chimney,3,126,"fish sticks * lucious fingers of filet of baby cod, fried to a golden brown, served with french fried potatoes and tossed green salad",296755.0,753040,57045,1,1,1955,1955,0.0,0.0,1.1,,"['fish', 'sticks', '*', 'lucious', 'fingers', 'of', 'filet', 'of', 'baby', 'cod,', 'fried', 'to', 'a', 'golden', 'brown,', 'served', 'with', 'french', 'fried', 'potatoes', 'and', 'tossed', 'green', 'salad']","['fish', 'sticks', '*', 'lucious', 'fingers', 'filet', 'baby', 'cod,', 'fried', 'golden', 'brown,', 'served', 'french', 'fried', 'potatoes', 'tossed', 'green', 'salad']","[('fish', 'JJ'), ('sticks', 'NNS'), ('*', 'VBP'), ('lucious', 'JJ'), ('fingers', 'NNS'), ('filet', 'VBP'), ('baby', 'NN'), ('cod,', 'NN'), ('fried', 'VBD'), ('golden', 'JJ'), ('brown,', 'NN'), ('served', 'VBD'), ('french', 'JJ'), ('fried', 'VBN'), ('potatoes', 'NNS'), ('tossed', 'VBD'), ('green', 'JJ'), ('salad', 'NN')]",18.0,24.0,"'fish', 'sticks', '*', 'lucious', 'fingers', 'filet', 'baby', 'cod,', 'fried', 'golden', 'brown,', 'served', 'french', 'fried', 'potatoes', 'tossed', 'green', 'salad'",fish sticks  lucious fingers filet baby cod fried golden brown served french fried potatoes tossed green salad,1950,1.3625
153,1060235,29627,,,1955-04-06,The Red Chimney,3,126,"veal cutlet parmigiana * breaded veal cutlet topped with mozzerella cheese and tomato sauce, served with french fried potatoes, tossed green salad",296904.0,753274,57045,1,1,1955,1955,0.0,0.0,1.45,,"['veal', 'cutlet', 'parmigiana', '*', 'breaded', 'veal', 'cutlet', 'topped', 'with', 'mozzerella', 'cheese', 'and', 'tomato', 'sauce,', 'served', 'with', 'french', 'fried', 'potatoes,', 'tossed', 'green', 'salad']","['veal', 'cutlet', 'parmigiana', '*', 'breaded', 'veal', 'cutlet', 'topped', 'mozzerella', 'cheese', 'tomato', 'sauce,', 'served', 'french', 'fried', 'potatoes,', 'tossed', 'green', 'salad']","[('veal', 'JJ'), ('cutlet', 'NN'), ('parmigiana', 'NN'), ('*', 'NNP'), ('breaded', 'VBD'), ('veal', 'JJ'), ('cutlet', 'NN'), ('topped', 'VBD'), ('mozzerella', 'NN'), ('cheese', 'NN'), ('tomato', 'NN'), ('sauce,', 'NN'), ('served', 'VBD'), ('french', 'JJ'), ('fried', 'JJ'), ('potatoes,', 'NN'), ('tossed', 'VBD'), ('green', 'JJ'), ('salad', 'NN')]",19.0,22.0,"'veal', 'cutlet', 'parmigiana', '*', 'breaded', 'veal', 'cutlet', 'topped', 'mozzerella', 'cheese', 'tomato', 'sauce,', 'served', 'french', 'fried', 'potatoes,', 'tossed', 'green', 'salad'",veal cutlet parmigiana  breaded veal cutlet topped mozzerella cheese tomato sauce served french fried potatoes tossed green salad,1950,1.3625
154,1060237,29627,,,1955-04-06,The Red Chimney,3,126,"jersey pork chops * from our charcoal broiler, broiled to your liking with french fried potatoes and tossed green salad, apple sauce",296906.0,753283,57045,1,1,1955,1955,0.0,0.0,1.45,,"['jersey', 'pork', 'chops', '*', 'from', 'our', 'charcoal', 'broiler,', 'broiled', 'to', 'your', 'liking', 'with', 'french', 'fried', 'potatoes', 'and', 'tossed', 'green', 'salad,', 'apple', 'sauce']","['jersey', 'pork', 'chops', '*', 'charcoal', 'broiler,', 'broiled', 'liking', 'french', 'fried', 'potatoes', 'tossed', 'green', 'salad,', 'apple', 'sauce']","[('jersey', 'NN'), ('pork', 'NN'), ('chops', 'NNS'), ('*', 'VBP'), ('charcoal', 'NN'), ('broiler,', 'NN'), ('broiled', 'VBD'), ('liking', 'VBG'), ('french', 'JJ'), ('fried', 'VBN'), ('potatoes', 'NNS'), ('tossed', 'VBD'), ('green', 'JJ'), ('salad,', 'NN'), ('apple', 'NN'), ('sauce', 'NN')]",16.0,22.0,"'jersey', 'pork', 'chops', '*', 'charcoal', 'broiler,', 'broiled', 'liking', 'french', 'fried', 'potatoes', 'tossed', 'green', 'salad,', 'apple', 'sauce'",jersey pork chops  charcoal broiler broiled liking french fried potatoes tossed green salad apple sauce,1950,1.3625
155,1060244,29627,,,1955-04-06,The Red Chimney,3,126,"mixed sea food grill the fisherman's delight  plump florida shrimp, tangy fingers of baby cod, jumbo deep sea scallops. all deep fried to a golden brown for that heavenly taste and served with our own creamy tartar sauce, french fried potatoes, tossed gre",296922.0,753306,57045,1,1,1955,1955,0.0,0.0,1.45,,"['mixed', 'sea', 'food', 'grill', 'the', ""fisherman's"", 'delight', 'plump', 'florida', 'shrimp,', 'tangy', 'fingers', 'of', 'baby', 'cod,', 'jumbo', 'deep', 'sea', 'scallops.', 'all', 'deep', 'fried', 'to', 'a', 'golden', 'brown', 'for', 'that', 'heavenly', 'taste', 'and', 'served', 'with', 'our', 'own', 'creamy', 'tartar', 'sauce,', 'french', 'fried', 'potatoes,', 'tossed', 'gre']","['mixed', 'sea', 'food', 'grill', ""fisherman's"", 'delight', 'plump', 'florida', 'shrimp,', 'tangy', 'fingers', 'baby', 'cod,', 'jumbo', 'deep', 'sea', 'scallops.', 'deep', 'fried', 'golden', 'brown', 'heavenly', 'taste', 'served', 'creamy', 'tartar', 'sauce,', 'french', 'fried', 'potatoes,', 'tossed', 'gre']","[('mixed', 'JJ'), ('sea', 'NN'), ('food', 'NN'), ('grill', 'NN'), (""fisherman's"", 'VBD'), ('delight', 'JJ'), ('plump', 'NN'), ('florida', 'NN'), ('shrimp,', 'NN'), ('tangy', 'JJ'), ('fingers', 'NNS'), ('baby', 'VBP'), ('cod,', 'JJ'), ('jumbo', 'JJ'), ('deep', 'JJ'), ('sea', 'NN'), ('scallops.', 'JJ'), ('deep', 'JJ'), ('fried', 'VBN'), ('golden', 'JJ'), ('brown', 'NN'), ('heavenly', 'RB'), ('taste', 'VBZ'), ('served', 'VBD'), ('creamy', 'JJ'), ('tartar', 'NN'), ('sauce,', 'NN'), ('french', 'JJ'), ('fried', 'VBN'), ('potatoes,', 'NN'), ('tossed', 'VBD'), ('gre', 'NN')]",32.0,43.0,"'mixed', 'sea', 'food', 'grill', 'fisherman's', 'delight', 'plump', 'florida', 'shrimp,', 'tangy', 'fingers', 'baby', 'cod,', 'jumbo', 'deep', 'sea', 'scallops.', 'deep', 'fried', 'golden', 'brown', 'heavenly', 'taste', 'served', 'creamy', 'tartar', 'sauce,', 'french', 'fried', 'potatoes,', 'tossed', 'gre'",mixed sea food grill fishermans delight plump florida shrimp tangy fingers baby cod jumbo deep sea scallops deep fried golden brown heavenly taste served creamy tartar sauce french fried potatoes tossed gre,1950,1.3625
156,1061461,29659,,,1945-11-06,Parker House,3,135,"fried fillet of fresh haddock, tartar sauce, allumette potatoes and chef's salad",308342.0,779600,57128,1,1,1945,1945,0.8,0.8,0.8,,"['fried', 'fillet', 'of', 'fresh', 'haddock,', 'tartar', 'sauce,', 'allumette', 'potatoes', 'and', ""chef's"", 'salad']","['fried', 'fillet', 'fresh', 'haddock,', 'tartar', 'sauce,', 'allumette', 'potatoes', ""chef's"", 'salad']","[('fried', 'JJ'), ('fillet', 'NN'), ('fresh', 'JJ'), ('haddock,', 'NN'), ('tartar', 'NN'), ('sauce,', 'NN'), ('allumette', 'NN'), ('potatoes', 'NNS'), (""chef's"", 'VBP'), ('salad', 'NN')]",10.0,12.0,"'fried', 'fillet', 'fresh', 'haddock,', 'tartar', 'sauce,', 'allumette', 'potatoes', 'chef's', 'salad'",fried fillet fresh haddock tartar sauce allumette potatoes chefs salad,1940,1.1700000000000002
157,1063047,29682,,,1944-03-10,Pennsylvania Railroad,3,17,"puree of split peas or consomme, stewed young chicken fricassee sauce, steamed rice, harvard beets, rolls, prr mixed salad, french dressing, choice of dessert and beverage ",306128.0,773269,57196,1,1,1944,1944,1.65,1.65,1.65,,"['puree', 'of', 'split', 'peas', 'or', 'consomme,', 'stewed', 'young', 'chicken', 'fricassee', 'sauce,', 'steamed', 'rice,', 'harvard', 'beets,', 'rolls,', 'prr', 'mixed', 'salad,', 'french', 'dressing,', 'choice', 'of', 'dessert', 'and', 'beverage']","['puree', 'split', 'peas', 'consomme,', 'stewed', 'young', 'chicken', 'fricassee', 'sauce,', 'steamed', 'rice,', 'harvard', 'beets,', 'rolls,', 'prr', 'mixed', 'salad,', 'french', 'dressing,', 'choice', 'dessert', 'beverage']","[('puree', 'JJ'), ('split', 'NN'), ('peas', 'NNS'), ('consomme,', 'VBP'), ('stewed', 'VBN'), ('young', 'JJ'), ('chicken', 'NN'), ('fricassee', 'NN'), ('sauce,', 'NN'), ('steamed', 'VBD'), ('rice,', 'JJ'), ('harvard', 'NN'), ('beets,', 'NN'), ('rolls,', 'NN'), ('prr', 'NN'), ('mixed', 'JJ'), ('salad,', 'JJ'), ('french', 'JJ'), ('dressing,', 'NN'), ('choice', 'NN'), ('dessert', 'NN'), ('beverage', 'NN')]",22.0,26.0,"'puree', 'split', 'peas', 'consomme,', 'stewed', 'young', 'chicken', 'fricassee', 'sauce,', 'steamed', 'rice,', 'harvard', 'beets,', 'rolls,', 'prr', 'mixed', 'salad,', 'french', 'dressing,', 'choice', 'dessert', 'beverage'",puree split peas consomme stewed young chicken fricassee sauce steamed rice harvard beets rolls prr mixed salad french dressing choice dessert beverage,1940,1.45
158,1065231,29714,,,1944-06-12,Mike's Ship A Hoy,8,423,"bouillabaisse marseillaise - epicurean delight of clams, lobster, bass, halibut and salmon served in chafing dish, french croutons, imported saffron",306931.0,775463,57339,1,1,1944,1944,0.0,0.0,1.75,,"['bouillabaisse', 'marseillaise', '-', 'epicurean', 'delight', 'of', 'clams,', 'lobster,', 'bass,', 'halibut', 'and', 'salmon', 'served', 'in', 'chafing', 'dish,', 'french', 'croutons,', 'imported', 'saffron']","['bouillabaisse', 'marseillaise', '-', 'epicurean', 'delight', 'clams,', 'lobster,', 'bass,', 'halibut', 'salmon', 'served', 'chafing', 'dish,', 'french', 'croutons,', 'imported', 'saffron']","[('bouillabaisse', 'NN'), ('marseillaise', 'NN'), ('-', ':'), ('epicurean', 'JJ'), ('delight', 'NN'), ('clams,', 'NN'), ('lobster,', 'NN'), ('bass,', 'NN'), ('halibut', 'NN'), ('salmon', 'NN'), ('served', 'VBD'), ('chafing', 'VBG'), ('dish,', 'NN'), ('french', 'JJ'), ('croutons,', 'NN'), ('imported', 'VBN'), ('saffron', 'NN')]",17.0,20.0,"'bouillabaisse', 'marseillaise', '-', 'epicurean', 'delight', 'clams,', 'lobster,', 'bass,', 'halibut', 'salmon', 'served', 'chafing', 'dish,', 'french', 'croutons,', 'imported', 'saffron'",bouillabaisse marseillaise  epicurean delight clams lobster bass halibut salmon served chafing dish french croutons imported saffron,1940,2.125
159,1065324,29714,,,1944-06-12,Mike's Ship A Hoy,8,423,"mike's de luxe lobster tray: broiled maine lobster with butter sauce, imperial devilled crab, oysters or clams casino, baked scallops on the shell, potatoes, celery, sliced tomatoes, choice of appetizer, clam broth or chowder, choice of desser",306836.0,775253,57340,1,1,1944,1944,2.5,2.5,2.5,,"[""mike's"", 'de', 'luxe', 'lobster', 'tray:', 'broiled', 'maine', 'lobster', 'with', 'butter', 'sauce,', 'imperial', 'devilled', 'crab,', 'oysters', 'or', 'clams', 'casino,', 'baked', 'scallops', 'on', 'the', 'shell,', 'potatoes,', 'celery,', 'sliced', 'tomatoes,', 'choice', 'of', 'appetizer,', 'clam', 'broth', 'or', 'chowder,', 'choice', 'of', 'desser']","[""mike's"", 'de', 'luxe', 'lobster', 'tray:', 'broiled', 'maine', 'lobster', 'butter', 'sauce,', 'imperial', 'devilled', 'crab,', 'oysters', 'clams', 'casino,', 'baked', 'scallops', 'shell,', 'potatoes,', 'celery,', 'sliced', 'tomatoes,', 'choice', 'appetizer,', 'clam', 'broth', 'chowder,', 'choice', 'desser']","[(""mike's"", 'NN'), ('de', 'IN'), ('luxe', 'FW'), ('lobster', 'NN'), ('tray:', 'NN'), ('broiled', 'VBD'), ('maine', 'JJ'), ('lobster', 'NN'), ('butter', 'NN'), ('sauce,', 'VBP'), ('imperial', 'JJ'), ('devilled', 'VBD'), ('crab,', 'JJ'), ('oysters', 'NNS'), ('clams', 'VBP'), ('casino,', 'NN'), ('baked', 'VBN'), ('scallops', 'NNS'), ('shell,', 'VBP'), ('potatoes,', 'JJ'), ('celery,', 'NN'), ('sliced', 'VBD'), ('tomatoes,', 'JJ'), ('choice', 'NN'), ('appetizer,', 'NN'), ('clam', 'NN'), ('broth', 'DT'), ('chowder,', 'JJ'), ('choice', 'NN'), ('desser', 'NN')]",30.0,37.0,"'mike's', 'de', 'luxe', 'lobster', 'tray:', 'broiled', 'maine', 'lobster', 'butter', 'sauce,', 'imperial', 'devilled', 'crab,', 'oysters', 'clams', 'casino,', 'baked', 'scallops', 'shell,', 'potatoes,', 'celery,', 'sliced', 'tomatoes,', 'choice', 'appetizer,', 'clam', 'broth', 'chowder,', 'choice', 'desser'",mikes de luxe lobster tray broiled maine lobster butter sauce imperial devilled crab oysters clams casino baked scallops shell potatoes celery sliced tomatoes choice appetizer clam broth chowder choice desser,1940,2.125
160,1067838,29783,,,1946-01-03,Parker House,3,140,"broiled fresh pork chop on toast with apple sauce, fried sweet potatoes and tomato salad",310359.0,786523,57584,3,3,1946,1946,1.35,1.35,1.35,,"['broiled', 'fresh', 'pork', 'chop', 'on', 'toast', 'with', 'apple', 'sauce,', 'fried', 'sweet', 'potatoes', 'and', 'tomato', 'salad']","['broiled', 'fresh', 'pork', 'chop', 'toast', 'apple', 'sauce,', 'fried', 'sweet', 'potatoes', 'tomato', 'salad']","[('broiled', 'VBN'), ('fresh', 'JJ'), ('pork', 'NN'), ('chop', 'NN'), ('toast', 'NN'), ('apple', 'NN'), ('sauce,', 'NN'), ('fried', 'VBD'), ('sweet', 'JJ'), ('potatoes', 'NNS'), ('tomato', 'VBD'), ('salad', 'NN')]",12.0,15.0,"'broiled', 'fresh', 'pork', 'chop', 'toast', 'apple', 'sauce,', 'fried', 'sweet', 'potatoes', 'tomato', 'salad'",broiled fresh pork chop toast apple sauce fried sweet potatoes tomato salad,1940,1.1700000000000002
161,1067839,29790,,,1946-02-06,Parker House,3,134,"broiled fresh pork chop on toast with apple sauce, fried sweet potatoes and tomato salad",310359.0,791893,57601,3,3,1946,1946,1.35,1.35,1.35,,"['broiled', 'fresh', 'pork', 'chop', 'on', 'toast', 'with', 'apple', 'sauce,', 'fried', 'sweet', 'potatoes', 'and', 'tomato', 'salad']","['broiled', 'fresh', 'pork', 'chop', 'toast', 'apple', 'sauce,', 'fried', 'sweet', 'potatoes', 'tomato', 'salad']","[('broiled', 'VBN'), ('fresh', 'JJ'), ('pork', 'NN'), ('chop', 'NN'), ('toast', 'NN'), ('apple', 'NN'), ('sauce,', 'NN'), ('fried', 'VBD'), ('sweet', 'JJ'), ('potatoes', 'NNS'), ('tomato', 'VBD'), ('salad', 'NN')]",12.0,15.0,"'broiled', 'fresh', 'pork', 'chop', 'toast', 'apple', 'sauce,', 'fried', 'sweet', 'potatoes', 'tomato', 'salad'",broiled fresh pork chop toast apple sauce fried sweet potatoes tomato salad,1940,1.1700000000000002
162,1067840,29798,,,1946-02-17,Parker House,3,144,"broiled fresh pork chop on toast with apple sauce, fried sweet potatoes and tomato salad",310359.0,791914,57624,3,3,1946,1946,1.35,1.35,1.35,,"['broiled', 'fresh', 'pork', 'chop', 'on', 'toast', 'with', 'apple', 'sauce,', 'fried', 'sweet', 'potatoes', 'and', 'tomato', 'salad']","['broiled', 'fresh', 'pork', 'chop', 'toast', 'apple', 'sauce,', 'fried', 'sweet', 'potatoes', 'tomato', 'salad']","[('broiled', 'VBN'), ('fresh', 'JJ'), ('pork', 'NN'), ('chop', 'NN'), ('toast', 'NN'), ('apple', 'NN'), ('sauce,', 'NN'), ('fried', 'VBD'), ('sweet', 'JJ'), ('potatoes', 'NNS'), ('tomato', 'VBD'), ('salad', 'NN')]",12.0,15.0,"'broiled', 'fresh', 'pork', 'chop', 'toast', 'apple', 'sauce,', 'fried', 'sweet', 'potatoes', 'tomato', 'salad'",broiled fresh pork chop toast apple sauce fried sweet potatoes tomato salad,1940,1.1700000000000002
163,1067983,29790,,,1946-02-06,Parker House,3,134,cup of clam chowder with fresh lobster salad sandwich,312056.0,791904,57601,1,1,1946,1946,1.0,1.0,1.0,,"['cup', 'of', 'clam', 'chowder', 'with', 'fresh', 'lobster', 'salad', 'sandwich']","['cup', 'clam', 'chowder', 'fresh', 'lobster', 'salad', 'sandwich']","[('cup', 'NN'), ('clam', 'NN'), ('chowder', 'NN'), ('fresh', 'JJ'), ('lobster', 'NN'), ('salad', 'NN'), ('sandwich', 'NN')]",7.0,9.0,"'cup', 'clam', 'chowder', 'fresh', 'lobster', 'salad', 'sandwich'",cup clam chowder fresh lobster salad sandwich,1940,1.1700000000000002
164,1069973,29842,,,1946-12-26,Harry Voiler's Trocadero Restaurant,1,152,"boiled beef flanken with fresh horseradish, matzoh ball, boulangere potato, vegetable, salad",310094.0,785718,57862,1,1,1946,1946,0.0,0.0,2.0,,"['boiled', 'beef', 'flanken', 'with', 'fresh', 'horseradish,', 'matzoh', 'ball,', 'boulangere', 'potato,', 'vegetable,', 'salad']","['boiled', 'beef', 'flanken', 'fresh', 'horseradish,', 'matzoh', 'ball,', 'boulangere', 'potato,', 'vegetable,', 'salad']","[('boiled', 'VBN'), ('beef', 'NN'), ('flanken', 'VBN'), ('fresh', 'JJ'), ('horseradish,', 'NN'), ('matzoh', 'NN'), ('ball,', 'NN'), ('boulangere', 'RB'), ('potato,', 'JJ'), ('vegetable,', 'NN'), ('salad', 'NN')]",11.0,12.0,"'boiled', 'beef', 'flanken', 'fresh', 'horseradish,', 'matzoh', 'ball,', 'boulangere', 'potato,', 'vegetable,', 'salad'",boiled beef flanken fresh horseradish matzoh ball boulangere potato vegetable salad,1940,2.0
165,1071692,29876,,,1947-05-01,Hotel Mark Hopkins,1,107,"cold combination sea food plate (salmon, crab meat, prawns, sardines and blue point oysters with lettuce, tomato, sliced cucumber, quartered egg and jerome dressing",310368.0,786559,58011,1,1,1947,1947,0.0,0.0,1.65,,"['cold', 'combination', 'sea', 'food', 'plate', '(salmon,', 'crab', 'meat,', 'prawns,', 'sardines', 'and', 'blue', 'point', 'oysters', 'with', 'lettuce,', 'tomato,', 'sliced', 'cucumber,', 'quartered', 'egg', 'and', 'jerome', 'dressing']","['cold', 'combination', 'sea', 'food', 'plate', '(salmon,', 'crab', 'meat,', 'prawns,', 'sardines', 'blue', 'point', 'oysters', 'lettuce,', 'tomato,', 'sliced', 'cucumber,', 'quartered', 'egg', 'jerome', 'dressing']","[('cold', 'JJ'), ('combination', 'NN'), ('sea', 'NN'), ('food', 'NN'), ('plate', 'NN'), ('(salmon,', 'NNP'), ('crab', 'NN'), ('meat,', 'NN'), ('prawns,', 'NN'), ('sardines', 'NNS'), ('blue', 'JJ'), ('point', 'NN'), ('oysters', 'NNS'), ('lettuce,', 'VBP'), ('tomato,', 'NN'), ('sliced', 'VBD'), ('cucumber,', 'NN'), ('quartered', 'VBD'), ('egg', 'CC'), ('jerome', 'JJ'), ('dressing', 'NN')]",21.0,24.0,"'cold', 'combination', 'sea', 'food', 'plate', '(salmon,', 'crab', 'meat,', 'prawns,', 'sardines', 'blue', 'point', 'oysters', 'lettuce,', 'tomato,', 'sliced', 'cucumber,', 'quartered', 'egg', 'jerome', 'dressing'",cold combination sea food plate salmon crab meat prawns sardines blue point oysters lettuce tomato sliced cucumber quartered egg jerome dressing,1940,1.65
166,1072947,29913,,,1949-01-08,The Wilro Restaurant,5,88,"baked spiced ham sandwich with potato salad, sliced tomato and pickle",453645.0,806289,58177,1,1,0,0,0.0,0.0,0.4,,"['baked', 'spiced', 'ham', 'sandwich', 'with', 'potato', 'salad,', 'sliced', 'tomato', 'and', 'pickle']","['baked', 'spiced', 'ham', 'sandwich', 'potato', 'salad,', 'sliced', 'tomato', 'pickle']","[('baked', 'VBN'), ('spiced', 'JJ'), ('ham', 'NN'), ('sandwich', 'NN'), ('potato', 'NN'), ('salad,', 'NN'), ('sliced', 'VBD'), ('tomato', 'JJ'), ('pickle', 'NN')]",9.0,11.0,"'baked', 'spiced', 'ham', 'sandwich', 'potato', 'salad,', 'sliced', 'tomato', 'pickle'",baked spiced ham sandwich potato salad sliced tomato pickle,1940,0.4
167,1074611,29951,,,1949-09-27,Von's Café,4,548,"von's grilled shell-fish combination - prawns, scallops, rock point oysters, crab legs and filet of sole, tartar sauce, shostring potatoes",313381.0,795810,58348,1,1,1949,1949,0.0,0.0,1.75,,"[""von's"", 'grilled', 'shell-fish', 'combination', '-', 'prawns,', 'scallops,', 'rock', 'point', 'oysters,', 'crab', 'legs', 'and', 'filet', 'of', 'sole,', 'tartar', 'sauce,', 'shostring', 'potatoes']","[""von's"", 'grilled', 'shell-fish', 'combination', '-', 'prawns,', 'scallops,', 'rock', 'point', 'oysters,', 'crab', 'legs', 'filet', 'sole,', 'tartar', 'sauce,', 'shostring', 'potatoes']","[(""von's"", 'NN'), ('grilled', 'VBD'), ('shell-fish', 'JJ'), ('combination', 'NN'), ('-', ':'), ('prawns,', 'NN'), ('scallops,', 'NN'), ('rock', 'NN'), ('point', 'NN'), ('oysters,', 'NN'), ('crab', 'NN'), ('legs', 'JJ'), ('filet', 'NN'), ('sole,', 'NN'), ('tartar', 'NN'), ('sauce,', 'NN'), ('shostring', 'NN'), ('potatoes', 'NNS')]",18.0,20.0,"'von's', 'grilled', 'shell-fish', 'combination', '-', 'prawns,', 'scallops,', 'rock', 'point', 'oysters,', 'crab', 'legs', 'filet', 'sole,', 'tartar', 'sauce,', 'shostring', 'potatoes'",vons grilled shellfish combination  prawns scallops rock point oysters crab legs filet sole tartar sauce shostring potatoes,1940,1.75
